label,text
Neutral,"#sxsw
Austin Apple store security guard enjoying the new ipad2"
Neutral,Google Latina and see what you find? Porn...this is the first impression that people get about us? #latism #sxsw #sxswLatAm #LatinasInTech
Neutral,Google Latina and see what you find? Porn...this is the first impression that people get about us? #latism #sxsw #sxswLatAm #LatinasInTech�۝
Neutral,Experimenting is crucial to the Google brand says Marissa Mayer  #marissagoogle #sxsw
Neutral,"Live tweeting of &quot;Google and Bing Speak on Rankings begins in 10 min. Doubt they'll say anything useful, it may be interesting :) #sxsw"
Neutral,"Group Texting War Heats Up: Fast Society Launches New Android App, Updates iPhone App {link} #sxsw #mobilenews"
Neutral,"Group-texting war heats up: Fast Society launches new Android App, updates iPhone App #sxsw {link}"
Neutral,ATTN @mention  RT @mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link}
Neutral,Askd @mention (he's at #sxsw) No answr! RT @mention Google Latina &amp; u find porn. this is 1st impression people get about us? #latism
Neutral,(via @mention #SXSW 2011: The #Google and #Bing smackdown in all its bloody banality {link}
Neutral,Help @mention advance in the TechStars @mention {link} | #getoutthevote #sxsw #ipad #iphone #startup
Neutral,hmm. @mention broke 'Google Circles' story this morning. @mention pointing us to the article now {link} #scinfluence #sxsw
Neutral,(y) ���@mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link}
Neutral,"On perception of Google Street View as ���Big Brother�۝ - trying to be transparent about data we have, give users control - @mention #SXSW"
Neutral,Line @mention pop up? About 30 deep. Line @mention crossroads? Closer to 300. Big demand 4 Liz phair w/ freecreditscore band? Sorry ipad2 #SXSW
Neutral,Mom (@mention quick - apply for a job @mention they need help identifying this bird through search!  #SXSW  {link}
Neutral,Cc : @mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW (cont) {link}
Neutral,Live @mention the sxsw mobile accessibility session in room 8A: surprise guest Charles Chen is there answering questions about Android access.#sxsw
Neutral,"#SXSW protip: if your iPhone keeps saying it has no internet connection but you have a good signal, turn off 3G. Edge works perfectly."
Neutral,"Music: Artist: duckett Song name: Another girl Instrumental Source: Creative Commons, via ...  #ipad #sxsw #gadgets {link}"
Neutral,Google Latitude Check-ins Follow Foursquare Rewards at SXSW {link} #free #GoogleLa #GoogleMarch #SXSW
Neutral,Robot battles hosted by Google and LEGO are about to start. #sxsw {link}
Neutral,congrats to @mention for getting to the next level in his fave iPad game PengAirborne #dowtimebetweensessions #iamagameshater #SXSW
Neutral,Congrats to @mention for winning the Ipad 2 raffled at the #SmileyParty. Check your inbox for details! #sxsw
Neutral,"REDCROSS to 90999 RT @mention If you can afford to attend #sxsw or buy an iPad today, consider a few $$$ for Japan earthquake relief."
Neutral,En route to austin for #sxsw - I'll bet a new iphone 5 that's 90% of the flight
Neutral,"en route to austin, tx for #sxsw accompanied by fedoras + instruments + weird haircuts + apple products"
Neutral,this has to be the first Apple product launch that *hasn't* plagued my twitter stream #sxsw
Neutral,The line to buy an iPad 2 stretches 2 blocks. Not getting one today. :) #SXSW
Neutral,Last day to get the #LP Austin iPhone app for free {link} #travel #sxsw
Neutral,The Memento iOS app is on sale for 99� for #SXSW ��� Wait Just One Momento��_ Let Social Media Create Your Diary {link} #iPhone
Neutral,Contests to Juan on winning our last @mention commuter case for #iPhone 4 ! 2 $50 gift cards left! #cbatsxsw #SXSW
Neutral,@mention to launch 'Circles' later today at #SXSW?? gotta love #SXSW - one platform for everything from Independent film to Innovative Tech
Neutral,@mention to Launch &quot;Groupon or Living Social-type&quot; Rewards at #SXSW - {link} (via @mention
Neutral,@mention to Launch &quot;Groupon or Living Social-type&quot; Rewards at #SXSW {link} | @mention
Neutral,"@mention to Launch Social Network Called Circles, Possibly Today {link} #sxsw via: @mention - This should be interesting ^ JL"
Neutral,starting to make my google cal for #sxsw. really excited to see @mention  @mention @mention @mentions
Neutral,Guy next to me is carefully studying the &quot;best parties at #SXSW 11&quot; spreadsheet he made on on his iPad. But it's an iPad 1. N00B!
Neutral,@mention to open temporary store at SXSW {link} They should use @mention too #sxsw
Neutral,The line to the #apple #ipad2 popup store on 6th &amp; Congress warps around to 5th st. #SXSW  {link}
Neutral,Just got to the google party at speakeasy. Free drinks and food coming out! #sxsw
Neutral,"Congrats to VA client Discovr, kicking a** and taking names: {link}  Hottest music app at #SXSW? {link}"
Neutral,"Ser�� cierto? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today rww.to/f6BCEt #sxsw"
Neutral,iPhone autocorrects &quot;sxsw&quot; to &quot;scar&quot; -- foreshadowing? #sxsw
Neutral,"Released today by @mention Spin Play: Spin Magazine's iPad app, download it now! (1st issue free) {link} #sxsw"
Neutral,I'm here too!  RT @mention #bettercloud #SXSW presenter &amp; Austin native John Wiley happens to be chief engineer behind Google search
Neutral,For iPod too? RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW (cont) {link}
Neutral,My CNET story on Apple's schooling the social marketing execs at #SXSW with its pop-up #iPad2  launch {link}
Neutral,There is totally a make-shift Apple store downtown. #sxsw
Neutral,At &quot;Touching Stories: Designing Magazines for the iPad #touchingstories #tbwasxsw #sxsw
Neutral,"Google Hotpot activity map for this week in Austin, TX before #SxSW #SUxSW {link}"
Neutral,"Google Hotpot at #sxsw - instant rating &amp; review via Places, social sharing, etc. Yelp killer?"
Neutral,Google hotpot brings Netflix-style functionality to Places. Result is Yelp with no personality. #bettersearch #SXSW
Neutral,Google Hotpot demo at #SXSW Seems a whole lot like #yelp to me- innovate or not be left outa game? They show heat maps2 {link}
Neutral,Google hotpot has anyone used it? #sxsw
Neutral,After 5 straight days on my iPad at #sxsw it's such a welcome change to flip through a fashion mag #printisnotdead #digitalblasphemy
Neutral,"Look for transit info for US and Canada at GTFS, city-go-round, Transit Developer Google group #sxsw #transitapps"
Neutral,Crowd control at the Apple pop up #sxsw  {link}
Neutral,don't distrub my circles - RT @mention We're not launching any products at #SXSW - dancing today {link}
Neutral,Got lost trying to fond the apple store in Austin so @mention instead!! #sxsw
Neutral,Apple rents retail space downtown Austin for #SXSW {link} Must avoid 3-block radius tomorrow (via @mention
Neutral,iPad 2 Gets Temporary Apple Store for SXSW {link} #Apple #AppleStore #iPad2 #SXSW #Verizon
Neutral,First shots w/iPad 2 from #sxsw {link}
Neutral,Are you attending the #SXSW and want to explore #Austin ? Check out @mention for Austin {link} (via @mention
Neutral,Design Patterns For User Engagement at SXSW. I'm interested to hear what google has to say on the subject... #SXSW #makinggamesbetter
Neutral,iPhone battery about to die. Nooooooooooooooo. #sxsw
Neutral,Louis Vuitton has an iPhone app. Called Amble #digitalluxury #sxsw
Neutral,Are you stuck inthat long a$$ line at the Apple store? Come check us out! We are in the next block across from Driskill! #Apple #SXSW  #WAM
Neutral,Are you stupid at #sxsw ? Find it out with your #Mac and our game {link} or via your #iPad 1&amp;2 {link}
Neutral,Are you Stupid? Find it out at the #sxsw on your Mac {link} for a special price! #games #Mac
Neutral,Any #startups need an #android developer for #SXSW?
Neutral,"Internet tv is coming. Google tv, dvrs, xbox. This train isn't stopping. Barry Diller #sxsw"
Neutral,"OK #Sxsw tweeps on my flight, no one freak out... I'm going to be reading a book. A real one. No iPad, no kindle - just paper. ;) #analog"
Neutral,@mention tweeted: RT @mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need ...
Neutral,I'm live-tweeting #SXSW now at @mention RT @mention Users drive 12B+ miles a year with Google Maps Navigation ^JR
Neutral,"If I'm retweeting it, chances are it's being added to my spreadsheet #sxsw {link}"
Neutral,I need a Twitter app recommendation for my new iPad 2. Thoughts? #SXSW
Neutral,Nice of #Twitter to lwr boom on #API devs undr covr of #japan #tsunami #earthquake #sxsw #wisconsin #libya {link}
Neutral,"Wow, The Twitter. Can look it up on The Google :). RT @mention In honor of @mention How is everyone on The Twitter doing? #SXSW"
Neutral,Google's two main #seo factors: Topicality and site authority from via @mention at #sxsw
Neutral,"Block party capitalism ballroom f #sxsw
Just went to google thing last session but only because first choice was full"
Neutral,New Mike Tyson game coming to the iPhone - {link} #iPhone #SXSW #VideoGames #Tyson #art #cartoon
Neutral,"Hi! If you accidentally took my iPad from the #techi set #pepsicostage, 
would you please return it to me? #sxsw {link}"
Neutral,@mention U in this line? RT @mention 10:30 AM line at Apple pop-up store in Austin. It opens at 5 PM. #sxsw {link}
Neutral,How do you know when you are at a Google party? You find the only Samsung galaxy tab at #sxsw... {link}
Neutral,To all you nice people going to #SXSW have fun. check in with  #TWIT #TWIG @mention  @mention @mention . Any #android #podcasters?
Neutral,How do you use maps? Mayer: 40% Of Google Maps Usage Is Mobile (There r 150 Million Mobile Users) {link} via @mention #sxsw
Neutral,"Hey if you're at #sxsw, try out the early iPhone/android beta of Hitchery and let us know what you think! {link}"
Neutral,"Highly doubt @mention will announce new social effort at #sxsw today...does not seem their style, but I greatly look forward to seeing it."
Neutral,"On the couch with iPad propped on my gut full of breakfast tacos. A dangerous position for inertia. What's happening tonight, #SXSW friends?"
Neutral,"The kid ducked, exposing a 4chan4eva tattoo on the small of his back. The iPad flew right over him. #sxsw"
Neutral,"?? from audience asks @mention what her favorite non-Google product is &amp; why - she says, I really love my Swiss Omega watch #SXSW"
Neutral,"Never thought I'd be sitting on the floor of the Austin Convention Center, but that's the best place to plug in my iPhone charger. #sxsw"
Neutral,Apple brought in 5 employees from each store in Texas to staff the popup store. #SXSW
Neutral,Apple brought touch UI to the masses and I'm listening to 2 Microsoft guys talk about it. #sxsw
Neutral,"Npr fan built first iPhone app, not affiliated with npr he was firefighter and coder #sxsw"
Neutral,So grateful my Twitterstream is mostly full of empathy and concern for events other than iPad 2 and #sxsw.
Neutral,wish i could go @mention Head over to {link} by 1pm CST today to win VIP access to my acoustic solo set at #SXSW tonight
Neutral,"@mention ummm - are u a dinosaur?   #SXSW question are u a dinosaur, shark, ninja or pirate.   #google party like it's 1986."
Neutral,"CNN to launch &quot;TV everywhere&quot; service for mobile, Google TV and computers: {link} #SXSW"
Neutral,"CNN to launch &quot;TV everywhere&quot; service for mobile, Google TV and computers: {link} #SXSW via @mention"
Neutral,Google launching  a new social network today? #sxsw {link}
Neutral,Google launching new social network called Cicles at #sxsw today {link}
Neutral,Google Launching Secret New Social Network Called &quot;Circles&quot; {link} #sxsw
Neutral,Google Launching Secret New Social Network Called &quot;Circles&quot; #SXSW
Neutral,Google launching social network &quot;google circles&quot; @mention  #sxsw ?????
Neutral,GOOGLE &quot;challenge is 2 stay true 2 what originally built this big &amp; successful brand experimentation &amp; moving fast�۝ #SXSW {link}
Neutral,Google &quot;china is not the middle east&quot; @mention #SXSW
Neutral,"I'm at &quot;Designing iPad interfaces: new navigation schema&quot; at ACC, heading to a &quot;future of touch&quot; panel after. 1 track mind. #SXSW #sxswlib11"
Neutral,"Google &quot;product gatekeeper&quot; Marissa Mayer on the location-based &quot;fast, fun and future&quot; {link} (HT @mention #SXSW"
Neutral,nu bij &quot;Touching Stories: Designing Digital Magazines for the iPad&quot; #sxsw #sxswnl
Neutral,I messed up and didn't bring iPhone charger. Anyone got one I could borrow for 10 mins? #sxsw
Neutral,prepping up for #sxsw aka &quot;Nerds Gone Wild&quot; - here's a list of all the parties thanks @mention {link}
Neutral,Apple Popup Store at #SXSW {link}
Neutral,Apple popup store in Austin? {link} #SXSW
Neutral,Apple popup store is still under constuction! That's not keeping a 50+ line of people standing in line for it. #SXSW
